Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mozambique,MOZ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,2.938689947,,,,1.718909979,1.853270054,2.372770071,3.063829899,2.925760031,4.29211998,5.081890106,,4.632820129,4.926509857,3.826390028,,,5.313099861,5.287040234,5.286369801,5.365940094,5.32614994,5.779369831,,,,4.011199951,4.703129768,5.364089966,6.785049915,,9.013150215,10.93085957,13.05778027,15.41637993,17.47969055,20.31537056,22.50774956,23.93757057,23.85445023,32.10781097,31.54114914,31.94549942,,33.44512177,,
Mauritania,MRT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,4.204269886,,,,,,8.526599884,8.851909637,8.707460403,8.247139931,8.385640144,9.12473011,9.54213047,10.48972034,11.08782959,10.62209034,10.81624985,13.58887005,14.3761301,15.06235981,17.58933067,17.74964905,19.1581707,20.12125969,20.81458092,21.29981041,,17.86502075,18.65497971,19.07485008,20.96702957,24.96619987,29.11617088,29.33671951,30.26522064,32.19992065,32.6304512,37.14017868,40.44672012
Mauritius,MUS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,27.35989952,29.37603951,31.36466026,33.47805023,34.19889832,36.65752029,43.70597839,46.46796036,48.21025848,49.10900879,46.47225952,44.87522888,44.60760117,42.4373703,42.24607849,41.9663887,43.79951096,47.60873032,51.0407486,52.47460175,,,,,,68.18875122,,72.57013702,74.36972046,75.52674866,77.63065338,80.94561005,84.16979218,85.10405731,87.61691284,88.88706207,89.71704102,89.58827209,90.68875122,91.29235077,93.02645874,95.20462799,97.4071579,100.8283005,99.48448944,99.81185913,99.07660675,97.7666626,98.28923798
Malawi,MWI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,7.116260052,6.423890114,,6.708509922,6.896800041,7.554120064,7.874279976,8.29763031,9.842729568,9.719189644,10.52194023,10.80214977,11.21928978,11.41261959,11.53822041,11.92988014,12.05319023,11.78279018,12.28260994,12.99104023,,14.11954975,13.26916027,19.92355919,20.73958015,,,30.62178993,26.54471016,27.58896065,26.53636932,,24.84498978,24.80612946,27.02506065,26.65748978,29.06809044,30.14296913,31.90905952,33.08388138,33.02999878,36.19200897,38.08440018,38.90274048,36.86175156,38.62068939,39.91857147,33.64757156
Malaysia,MYS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,32.11294937,33.43177032,35.73830032,,43.39297104,,,,,52.57154083,53.42319107,56.36544037,57.03007889,60.59360886,63.22267151,63.68605042,66.37091827,68.93000031,67.53819275,66.80677032,65.66555786,66.26455688,67.76004791,66.83869171,67.43685913,67.74175262,,69.3881073,82.15981293,81.02574158,80.88642883,80.21777344,80.65506744,88.02850342,89.25176239,84.71134949,83.27935791,80.63192749,80.31649017,79.14584351,80.19920349,80.68393707,83.45069122,84.43002319,88.82466125,88.68295288,87.61486816,87.95166779,85.41413116,86.99333954
North America,NAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,63.59523,64.17173,67.87309,71.58472,75.34769,79.20614,83.18962,86.86843,81.17146,92.82498,92.16368,95.29794,95.34577,96.97327,95.59963,96.80224,96.80176,95.29414,93.88177,92.37978,93.23834,95.1472,97.17456,98.26531,98.14497,97.42078,98.14755,98.94439,96.5369,95.55881,96.56597,94.73543,95.73429,96.52255,96.33453,95.06971,95.98559,95.43962,96.4828,95.92801,96.75926,97.70482,97.49477,98.5818,99.2706,99.73986,100.0309,100.1404,100.1569
Namibia,NAM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.40061188,45.97512054,51.94438934,55.61400986,59.70721817,58.74834061,58.1914711,58.90921021,58.35987091,59.32979965,62.08834076,66.87419891,65.90090179,65.93202972,66.14800262,66.67288208,67.91177368,69.96508789,,,,,,,,,,,,
New Caledonia,NCL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,0.554409981,0.591539979,0.690639973,0.796220005,0.864570022,1.005169988,1.255349994,1.512390018,1.71894002,2.059289932,2.456399918,,,,,,,3.076669931,3.435689926,3.39715004,3.710079908,3.709039927,4.005760193,,,4.367809772,4.613699913,4.6916399,5.000579834,4.996689796,4.947700024,4.945720196,5.482079983,6.614049911,7.448299885,8.51543045,8.124290466,8.349410057,8.746319771,10.69458008,11.06647968,12.2966404,13.4053297,15.33736992,16.98628044,19.81686974,20.70212936,,
Nigeria,NGA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,2.849380016,3.07366991,3.456419945,4.115340233,,,,4.968920231,6.266849995,7.443389893,8.700710297,11.55568027,14.88411045,14.7031002,14.88479996,,22.68372917,23.77819061,,21.32464027,21.49621964,,,,,,,,,22.38216019,22.44688034,24.52619934,25.55303001,,31.02017021,31.68092918,30.90784073,27.67871094,32.1325798,36.44670105,41.19099045,41.88798904,44.95111084,53.51221085,43.00582123,44.67198181,39.82973862,,,
Nicaragua,NIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,16.30917931,16.54925919,18.26918983,18.75695038,21.36179924,23.89645958,,28.96824074,,32.29959106,39.8950119,,37.78437042,42.91481018,40.41500092,40.61273956,40.26580811,43.06467819,43.14775085,41.38753128,,,,,,,,,50.70106125,56.15232849,57.44129181,60.8457489,65.54057312,,70.13851929,73.47480011,74.25308228,78.03671265,77.24073029,,77.95793915,,,,,,,,,
Netherlands,NLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,69.07498169,72.72884369,75.46691132,78.46199799,80.35356903,84.73764801,86.67508698,88.14820099,88.39626312,89.36715698,90.29863739,92.48375702,95.58827209,98.99523926,100.2797699,114.4162827,115.3756638,113.510498,113.2382736,113.6317902,114.8747635,116.8034134,120.2596664,135.7837372,135.883667,133.3392792,127.4864807,124.6895523,119.7969513,119.7226028,120.7972183,119.0280075,119.9669266,117.2039185,117.1628189,117.4655304,118.2149811,119.2623978,119.5503998,121.2175522,127.3856735,127.8543472,,,134.5878906,133.812027,136.5169067,135.008316,
Norway,NOR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,83.0714035,84.04123688,90.05658722,89.42173004,89.9995575,88.06340027,89.10083771,90.73931885,93.84426117,95.31890869,96.40486145,97.47000885,98.69663239,99.30770111,100.040062,99.87757111,98.29257965,97.4963913,98.60179138,102.9796982,104.5705109,106.1443863,111.5465088,122.9117126,112.8012619,112.455368,115.0638504,117.8104477,120.6581192,117.5056763,115.0945435,113.5433884,114.5957718,117.0444412,114.3130417,113.7197189,112.8293076,111.3070526,109.9785614,111.6708221,111.5061722,109.7444077,111.3911591,110.8155594,113.1611023,114.6563416,114.2239838,114.707901,
Nepal,NPL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,7.476409912,9.017370224,10.54528999,11.79864979,12.43241978,13.97476959,15.21490002,16.60527992,18.09383965,19.53613091,21.48825073,24.43561935,26.22566032,27.61875916,30.17207909,33.74509048,,,27.39554977,28.82011032,31.50633049,35.5739212,37.43235016,,43.14844131,41.41949081,41.92089844,48.3735199,48.78900146,56.92805099,60.12377167,64.53488159,66.35169983,68.10591125,69.43692017,72.78964996,76.77661896,,83.02429962
Nauru,NRU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,51.08108139,54.47367859,61.02563858,,,,,,,,,,,,50.52191925,,,,,,,,,,,,,,,53.41246033,48.30247116,48.88534927,53.01794052,43.8220787,50.08237076,68.90344238,57.4675293,67.85137177,,,,71.42857361,,83.1683197,,83.61203766,,,98.38968658
New Zealand,NZL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,76.10144806,76.78614807,77.85211182,78.79208374,79.42333984,81.37523651,83.37117767,83.01703644,,82.85231781,82.23560333,82.91773224,83.90010834,85.94814301,85.45452118,84.59651947,84.19637299,84.56994629,85.93402863,87.12490845,88.77970886,92.0009079,93.93202972,102.0220337,110.8421478,112.5106506,118.5944595,117.5599136,115.8856277,114.1442184,113.9877777,,122.1995468,124.4727325,119.8204117,123.5743103,121.0473709,120.8428116,119.8609695,126.4764099,121.8213577,121.8514481,120.6522064,119.1943207,119.0923615,118.1391678,117.8463669,118.2182999,118.1604309,
OECD members,OED,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,58.70092,63.2784,64.34132,66.65464,68.72472,70.59154,72.43505,74.7215,76.33803,75.73594,79.17608,80.12275,81.33489,82.01579,82.75411,82.87299,84.43209,84.91785,84.59114,84.43011,84.18609,85.29785,86.73462,89.16914,91.16668,91.89646,92.29549,89.66295,92.85095,93.01125,93.67836,95.29494,95.76972,96.91729,96.73302,97.54681,97.56431,98.05664,98.29255,98.01105,98.85129,99.24487,99.25354,103.5243,104.4952,105.1694,105.5838,106.2138,106.0744,105.1525
Oman,OMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,0,0,0.078299999,0.148709998,0.276859999,0.395000011,0.842700005,1.651080012,2.663340092,4.027880192,5.846169949,7.923039913,10.02038002,12.43743992,15.81958961,18.61870956,21.8814106,25.3649807,29.79244995,35.1926384,41.72116852,47.92736816,54.29692078,60.04119873,63.52896118,66.13295746,67.69036865,70.44641113,74.08377838,77.92371368,81.41107178,82.87368774,83.78249359,,86.00469208,86.74011993,89.934021,93.11831665,97.15171814,,97.54953766,99.42301178,100.5490723,,102.4052277,104.0901566,102.5867004,102.4613037,102.3957977
Other small states,OSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,33.28672,33.14501,34.11813,35.25978,36.37605,36.8908,37.77885,38.56157,38.72636,38.87354,38.89715,38.96222,39.27752,40.14373,40.60621,41.18752,41.31408,41.07414,41.13056,41.63549,43.48124,45.04988,46.15928,47.46815,48.43101,49.76428,50.5329,51.55516,51.83487,52.10164,53.23034,54.4635,55.99868,57.36647,59.02404,60.38025,61.8343,63.21546,63.8802,65.41459,66.44692,66.72057,67.50932,67.82274,68.59595,68.91118,69.23286,69.64921,69.75246,69.88334
Pakistan,PAK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,6.768949986,7.045909882,7.775519848,8.002849579,8.775190353,8.623479843,8.861840248,8.943889618,8.894929886,8.98995018,9.029549599,9.144129753,9.23830986,9.666040421,10.31954956,11.05375004,11.47562981,11.85739994,12.42640018,12.81099987,16.1733799,18.74560928,,,,,,,,,,,,,,26.89195061,28.31261063,28.43841934,28.99180031,28.81164932,28.87335014,29.42892075,30.26078987,32.83697128,34.89731979,36.55670166,36.08089066,39.14799118,40.65108871
Panama,PAN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,39.52204132,42.19789124,46.09479904,50.16098022,54.24562836,56.71543121,59.30509949,62.15797043,64.65081787,65.48287201,64.76000214,64.41551971,63.29201889,62.73685837,63.26436996,62.75191116,62.79113007,62.29327011,61.41189957,60.13106155,61.0708313,,,,,,,,,66.8808136,67.03955841,69.42169189,70.59558105,,70.24936676,70.34451294,70.41918182,70.32700348,71.35192108,72.63490295,73.47530365,73.46523285,,77.69580078,77.83522797,77.87238312,83.08306885,78.27839661,,
Peru,PER,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,30.21084976,37.90333939,39.59104156,,37.76467896,63.28432083,71.66793823,46.84077072,51.07783127,53.08013153,52.94218063,53.53942871,53.55261993,,,57.88003159,,,,,,64.58364105,,,,66.82955933,,,76.01683807,76.80039978,78.52651215,81.4958725,82.85704041,76.74082947,81.30155945,81.60640717,85.11676025,88.36361694,89.8936615,92.08065033,93.5096283,94.18895721,91.92202759,97.64595032,96.30008698,97.38665771,100.6323395,102.5303879,103.6390915,105.5985031
Philippines,PHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,70.13604736,66.22553253,68.29089355,68.52065277,69.60040283,65.18266296,67.74167633,66.23370361,69.2800293,73.38786316,,,,,,,,78.32898712,77.95355225,,78.41517639,83.28829193,85.53056335,87.82369995,87.67195892,85.87283325,85.28014374,85.58422852,87.48124695,,,,,90.86917877,91.49514008,92.52420807,90.64897919,88.63725281,
Palau,PLW,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1871109,90.82752228,,,,90.87301636,,,,,,,,,121.6617203,122.9102173,,,,,
Papua New Guinea,PNG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,3.50612998,,,,5.42648983,5.724760056,5.784989834,5.690509796,,,,,,,7.631509781,,7.600739956,7.800529957,7.943089962,8.122770309,8.161279678,8.417469978,8.326370239,9.212400436,9.713230133,8.929030418,,,14.53468037,,,,,,,,,,,,,,33.02750015,,,,39.86032104,,,
Poland,POL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,76.49523926,76.50749207,76.93385315,,,,,,,,,,,,,,,88.62638092,89.84261322,89.40560913,89.53671265,95.5591507,96.43492126,94.25385284,94.08538818,97.13755035,97.78308105,98.78643799,99.35617828,100.5251236,102.299408,103.5905991,98.19286346,99.27281189,97.97921753,97.5615387,96.89022064,96.06829071,95.66275024,95.58444977,95.71790314,105.353569,104.7816315,105.6767502,106.7346268,108.0760422,110.3284378,
Pre-demographic dividend,PRE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,6.64192,6.68917,6.99543,7.38952,7.66001,8.0955,8.49884,8.94712,9.76568,10.56834,11.49656,12.66256,13.8517,14.00485,14.28311,15.87503,16.47754,16.86325,16.71367,16.28397,16.25759,16.43064,16.49237,16.54207,16.63028,17.33391,17.35867,17.36594,17.7543,18.13819,18.65253,19.64622,20.47454,22.13627,23.44561,24.46147,25.23234,25.57614,28.25546,30.41933,32.49376,33.52432,35.07887,37.85956,36.53179,37.43847,36.88776,37.38519,37.79937,
Puerto Rico,PRI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.39334106,88.28404236,82.81828308,87.23403931,89.77174377,91.45337677,98.3506012,85.41049957,,89.26866913,
"Korea, Dem. People’s Rep.",PRK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86598206,,,,
Portugal,PRT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,32.55952835,35.98468018,39.64630127,43.69446945,49.76316833,55.38093185,57.45170975,59.46672821,55.23545074,45.35660172,,,,,,61.94680023,,61.23511124,,60.00741959,72.36010742,,99.84095001,104.2122726,106.8875809,110.6297684,,109.8339996,107.6782227,108.1968994,108.8020401,109.9983673,111.2390213,99.9730835,102.6958237,102.7798767,105.6994934,106.6932907,108.1994476,108.2626724,107.5855408,108.6520004,118.5271225,114.6669083,116.9088974,116.4075699,118.7000198,120.5736694,
Paraguay,PRY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,15.84831047,16.43944931,16.59756088,17.90484047,,19.18825912,20.33349037,22.27516937,23.87169075,,,,,,,,30.41699982,29.9845295,30.14337921,31.04117966,31.68827057,32.0298996,,37.94335938,39.47217178,42.76076126,45.15047073,48.86777115,53.17871094,59.6692009,62.86064148,66.5565033,68.08419037,65.85424805,67.16136932,67.24188232,67.0238266,67.0298996,68.26959991,68.72676086,69.78595734,72.01735687,78.64399719,,,,,,,
West Bank and Gaza,PSE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38881683,69.95305634,72.87555695,,77.23017883,80.14746857,82.73336029,84.40268707,86.92780304,90.50724792,91.76721191,93.40341949,93.06253052,91.79138947,90.48034668,89.07177734,88.42471313,87.81649017,87.90036011,88.40500641,89.92111206,91.25325775,93.05753326,93.89943695,94.95925903
Pacific island small states,PSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,47.95314,49.80314,51.88851,53.84727,56.84475,59.02042,60.97496,63.07353,64.02255,64.9823,64.97624,64.89594,66.41894,66.50488,65.43936,63.12257,62.71505,63.23313,62.91379,62.571,62.40999,63.19741,65.93081,66.20068,66.3908,66.22509,66.20396,63.95728,63.84437,65.3307,64.84113,65.48432,68.73396,70.16171,70.88321,70.61946,72.27927,71.63671,72.74446,74.82963,76.63656,76.84383,76.22746,76.00424,,,,,,
Post-demographic dividend,PST,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,67.04827,72.13937,73.17334,75.23137,77.43126,79.5008,81.54945,83.682,85.38885,84.56778,88.51734,89.3185,90.50885,91.23216,92.05196,92.29903,93.88978,94.52704,94.18767,94.06905,93.88556,94.98678,96.42899,99.00885,101.0219,101.7339,102.2354,98.21482,101.1865,100.5958,100.7264,101.6643,101.4275,101.793,101.3007,101.5499,101.0139,101.0502,101.0282,101.3996,101.8175,101.6342,102.0012,105.0847,105.5654,105.4357,105.7706,105.7069,104.9295,103.5897
French Polynesia,PYF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,27.15998077,32.25437927,39.05920029,46.86425018,50.91630936,69.01528931,62.20101929,65.47489166,69.90268707,76.4240036,79.15894318,78.48352814,80.03309631,78.57431793,80.46550751,83.95189667,84.71685028,84.93009186,87.81819153,91.05451202,89.79434204,88.55548859,94.2722168,92.50726318,91.27570343,88.96247864,,90.45955658,91.74748993,94.75440979,93.13446045,94.90812683,97.52935791,96.75868225,96.05487823,94.51928711,,,,102.7187881,,,,,,,,,
Romania,ROU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,68.06780243,67.74594879,70.81059265,72.09806061,,,,,,,,,,,,,,,95.74404144,97.09764099,87.98906708,82.13510132,77.74793243,76.20217133,75.23840332,75.93515015,76.57530212,78.27892303,80.16523743,80.75276184,81.52471161,83.02890015,82.9968338,82.51467133,83.27168274,84.29566956,87.30599976,92.72000885,95.18235779,97.22696686,97.61183929,97.01351929,96.03022766,94.20742798,92.94539642,91.03237915,91.4331665,89.18258667,
Russian Federation,RUS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8055191,,,,,,,,,91.49236298,85.05747223,82.46515656,82.05834198,82.16436768,82.12354279,84.07872772,,91.0532074,94.71646881,96.84999847,97.66145325,100.9527969,101.4869614,102.0559235,102.1681595,
Rwanda,RWA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,2.468739986,,,,,3.322580099,3.616899967,3.808500051,3.941459894,8.43377018,11.05443001,11.82528973,12.74456024,13.03127003,14.1398201,14.16928959,14.1551199,14.01939011,14.75172997,14.40962982,14.47457981,13.91913033,,,,,,,9.789549828,10.79971981,11.34866047,12.25154972,13.07176018,14.87362957,15.74438953,17.47320938,19.27656937,20.7497406,25.3132,31.6176796,36.27708817,39.68381882,42.20421982,41.91048813,39.39244843,39.01432037,41.11494827,43.27545929,47.04848099
South Asia,SAS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,13.4404,13.47691,13.90076,14.34283,14.65164,15.01036,15.04828,15.36746,15.69374,16.33904,17.25137,17.93807,18.84929,21.3866,21.5109,22.35805,23.41301,23.61329,24.0506,24.56336,26.09871,28.23873,30.3682,32.27535,33.31364,33.55093,34.07743,35.29865,35.32669,35.22053,36.71654,37.25707,39.30243,42.3694,43.25929,45.50171,47.04055,49.49937,52.36789,53.16124,56.22748,59.08639,61.6706,63.47789,68.15128,68.47237,70.20706,68.82001,70.2168,70.10132
Saudi Arabia,SAU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,20.05257034,,,,,,,,,,,,,,,,,,,,,,,,,,84.75733185,,,,89.00054169,,,,,,114.9962769,107.6307831,101.9799728,106.8226013,106.1190414
Sudan,SDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9856205,33.87435913,34.28944016,37.53701019,37.32611847,36.02790833,34.52642059,36.24045944,39.29463959,39.44942093,35.88174057,39.31082153,42.32025146,42.68819046,45.27236938,43.68238831,46.95737839,,
Senegal,SEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,5.283979893,5.805830002,,,,,,7.083220005,6.831769943,6.996819973,7.429870129,8.056329727,8.102339745,7.997439861,8.298649788,8.889780045,,9.396389961,9.916629791,10.31033993,,10.91222954,,,,11.15682983,10.90851021,10.99553967,11.85006046,12.36625957,12.67298985,13.91767979,,16.98531914,19.14501953,20.84703064,,26.75816917,,33.75104904,39.64133835,43.9631691,47.35411072,50.14841843,,,,,49.12136841
Singapore,SGP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4799423,107.0002365,105.3234329,
Solomon Islands,SLB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,4.366390228,5.517980099,,,,5.132130146,,,,,,,,,,,14.6480999,,,,10.5134697,11.29979992,11.93490028,12.77945995,13.95283031,,,,,21.81369019,17.90551949,21.84032059,28.08633041,,,27.40773964,31.46814919,32.09563065,,,44.89981842,45.5668602,47.02146912,,,,,,,
Sierra Leone,SLE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,5.121240139,5.596399784,6.260220051,6.773049831,7.059589863,7.394750118,7.724609852,7.951029778,,,,,,11.28026962,11.92533016,,,12.62565994,10.73579025,10.88834,11.37248993,,,,,,,,,,20.32865906,,,,,,,,,,33.8931694,40.68077087,36.32094955,,36.5293808,39.80923843,41.06240082,,
El Salvador,SLV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,19.45690918,18.02532959,21.19581985,20.93992996,25.00082016,27.34057045,29.91327095,30.69156075,32.83543015,34.87889099,32.00666046,,,35.98310852,36.96398926,,,,41.59949875,39.60255814,,41.44908905,43.07110977,45.78470993,,,,,54.46633911,54.73291016,57.16120148,59.18529892,62.1121788,65.30780029,68.44158936,67.77989197,67.54599762,67.26703644,66.43778229,67.27467346,68.95098114,70.98156738,72.90997314,77.08078766,77.13790894,75.63153839,73.90651703,71.21833038,71.42326355,
San Marino,SMR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,30.89311981,32.8282814,35.94535828,37.24784088,39.17451096,41.8791008,42.17835999,40.97272873,41.9210701,44.36032867,45.68566895,48.43014145,47.19551086,47.74404907,50.63505936,52.09423828,52.42290878,51.95381927,51.24554825,51.85512161,53.94046021,49.18173981,47.7853508,46.92832947,,50.93333054,52.35506821,,,47.46588898,,,,,,,,90.8409729,92.14227295,93.91159058,96.1016922,98.30075836,,,,,,63.80207825,66.2348938
Somalia,SOM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,1.230579972,1.37172997,1.638100028,1.963649988,,2.948729992,1.428580046,1.390769958,1.813639998,2.213269949,8.176099777,8.003120422,7.835430145,8.050689697,7.47191,6.891590118,,,,,,,,,,,,,,,,,,,,,3.740240097,,,,,,,,,,,,
Serbia,SRB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73149109,92.14666748,90.57366943,89.95398712,89.90167236,89.5837326,89.9540329,90.62145996,90.80789948,91.6802597,92.68424225,92.35556793,94.82212067,95.55918884,95.72801971,95.40973663,97.38095093,96.8826828,95.87869263,95.56465912,94.9925766
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,10.62788,10.66049,10.92667,11.24215,11.40853,11.74135,12.07381,12.42634,13.05889,13.64809,14.43768,15.47405,16.62798,16.95758,17.35862,18.72902,19.40307,19.89899,19.93193,19.55957,19.87062,20.18946,20.31715,20.49961,20.72619,21.43852,21.73102,21.92339,22.46558,22.72532,22.95386,24.03386,24.6364,25.79883,27.17124,28.16944,29.07258,29.73308,31.8785,33.72987,35.71278,36.85797,38.43103,41.18206,40.02911,40.61215,40.16998,40.40809,40.57515,
South Sudan,SSD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.542150021,,,,7.66850996,,,,
Sub-Saharan Africa,SSF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,10.69042,10.7232,10.99587,11.31797,11.49295,11.82836,12.16529,12.53927,13.17539,13.76406,14.55051,15.57495,16.72173,17.04731,17.43901,18.80211,19.47193,19.96799,20.00703,19.64064,19.95097,20.27226,20.40316,20.58667,20.81418,21.52579,21.81902,22.00981,22.55247,22.81101,23.03776,24.11607,24.72142,25.88613,27.25732,28.25785,29.15941,29.81931,31.95875,33.80586,35.78326,36.92546,38.49644,41.24412,40.09342,40.67258,40.22934,40.46448,40.62774,
Small states,SST,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,41.09838,41.20704,42.36651,43.40568,44.0029,46.72095,48.11984,48.83515,49.37779,49.86886,50.71736,49.8738,49.97386,50.40273,50.38893,50.91867,51.24213,50.97578,51.26199,51.3312,52.56043,53.81311,54.69946,55.32039,56.39948,57.71156,58.71071,59.61711,59.27866,59.75829,60.72654,61.81129,63.23105,64.12943,65.66444,66.61434,67.9246,68.97542,69.66144,70.83764,71.88939,72.12692,72.31569,72.13162,72.65487,72.59172,73.05869,73.21139,73.16677,73.3298
Sao Tome and Principe,STP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,11.26646042,13.69579029,,,,,25.0637207,,,,,,,,,,,33.26436996,,,,,,,,,,,,,,,38.52555084,39.91054916,44.09038162,,49.35733032,46.49871826,53.59064102,52.31343079,53.91275024,61.72716141,67.86379242,78.67698669,86.90315247,88.66873932,95.85861206,,
