"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2018",3.469424,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.38724,
"HUN","HHFA","MFSH","PC_HHFA","A","1995",1.316741,
"HUN","HHFA","MFSH","PC_HHFA","A","1996",2.038325,
"HUN","HHFA","MFSH","PC_HHFA","A","1997",3.334832,
"HUN","HHFA","MFSH","PC_HHFA","A","1998",3.595478,
"HUN","HHFA","MFSH","PC_HHFA","A","1999",4.107794,
"HUN","HHFA","MFSH","PC_HHFA","A","2000",4.410833,
"HUN","HHFA","MFSH","PC_HHFA","A","2001",4.700815,
"HUN","HHFA","MFSH","PC_HHFA","A","2002",5.304426,
"HUN","HHFA","MFSH","PC_HHFA","A","2003",4.291897,
"HUN","HHFA","MFSH","PC_HHFA","A","2004",4.285707,
"HUN","HHFA","MFSH","PC_HHFA","A","2005",6.686675,
"HUN","HHFA","MFSH","PC_HHFA","A","2006",7.730942,
"HUN","HHFA","MFSH","PC_HHFA","A","2007",9.04178,
"HUN","HHFA","MFSH","PC_HHFA","A","2008",6.573197,
"HUN","HHFA","MFSH","PC_HHFA","A","2009",6.447881,
"HUN","HHFA","MFSH","PC_HHFA","A","2010",7.533222,
"HUN","HHFA","MFSH","PC_HHFA","A","2011",6.894054,
"HUN","HHFA","MFSH","PC_HHFA","A","2012",7.0542,
"HUN","HHFA","MFSH","PC_HHFA","A","2013",9.319655,
"HUN","HHFA","MFSH","PC_HHFA","A","2014",10.37774,
"HUN","HHFA","MFSH","PC_HHFA","A","2015",9.641888,
"HUN","HHFA","MFSH","PC_HHFA","A","2016",8.80412,
"HUN","HHFA","MFSH","PC_HHFA","A","2017",8.387584,
"HUN","HHFA","MFSH","PC_HHFA","A","2018",7.628255,
"HUN","HHFA","MFSH","PC_HHFA","A","2019",6.781986,
"HUN","HHFA","PENSIONF","PC_HHFA","A","1995",0.1894615,
"HUN","HHFA","PENSIONF","PC_HHFA","A","1996",0.4942072,
"HUN","HHFA","PENSIONF","PC_HHFA","A","1997",0.9479923,
"HUN","HHFA","PENSIONF","PC_HHFA","A","1998",1.813283,
"HUN","HHFA","PENSIONF","PC_HHFA","A","1999",2.910263,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2000",3.82871,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2001",4.828122,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2002",5.764536,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2003",6.420217,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2004",8.020802,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2005",9.079004,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2006",9.926928,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2007",10.72792,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2008",9.682014,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2009",11.86172,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2010",12.87379,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2011",3.547204,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2012",3.594543,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2013",3.630524,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2014",3.649753,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2015",3.553331,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2016",3.586003,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2017",3.606008,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2018",3.324654,
"HUN","HHFA","PENSIONF","PC_HHFA","A","2019",3.276653,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","1995",5.89416,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","1996",7.550211,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","1997",8.19707,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","1998",8.657039,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","1999",9.039376,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2000",8.364147,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2001",7.865876,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2002",7.282048,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2003",7.005022,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2004",7.182452,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2005",5.742046,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2006",5.52732,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2007",4.471277,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2008",5.308854,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2009",4.710092,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2010",5.104281,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2011",5.356272,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2012",6.330492,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2013",7.683894,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2014",7.796436,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2015",8.813912,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2016",9.901871,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2017",10.84523,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2018",11.23802,
"HUN","HHFA","SECOTHSH","PC_HHFA","A","2019",13.73077,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","1995",24.52652,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","1996",24.61197,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","1997",26.88522,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","1998",26.67948,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","1999",26.5231,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2000",28.13637,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2001",28.18811,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2002",28.67798,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2003",29.4512,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2004",29.2595,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2005",28.73538,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2006",28.56634,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2007",28.12661,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2008",28.5062,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2009",28.18872,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2010",28.28547,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2011",28.95748,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2012",29.34322,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2013",29.66472,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2014",30.29405,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2015",31.43157,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2016",31.91268,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2017",32.99552,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2018",33.75146,
"HUN","HHFA","SHOTHEQTY","PC_HHFA","A","2019",33.71646,
"ISL","HHFA","CURDEP","PC_HHFA","A","2003",18.11355,
"ISL","HHFA","CURDEP","PC_HHFA","A","2014",14.83056,
"ISL","HHFA","CURDEP","PC_HHFA","A","2015",14.00031,
"ISL","HHFA","CURDEP","PC_HHFA","A","2016",14.01395,
"ISL","HHFA","CURDEP","PC_HHFA","A","2017",11.40688,
"ISL","HHFA","CURDEP","PC_HHFA","A","2018",12.03575,
"ISL","HHFA","CURDEP","PC_HHFA","A","2019",11.75072,
"IRL","HHFA","CURDEP","PC_HHFA","A","2001",34.12537,
"IRL","HHFA","CURDEP","PC_HHFA","A","2002",39.03031,
"IRL","HHFA","CURDEP","PC_HHFA","A","2003",36.3876,
"IRL","HHFA","CURDEP","PC_HHFA","A","2004",36.42071,
"IRL","HHFA","CURDEP","PC_HHFA","A","2005",35.84353,
"IRL","HHFA","CURDEP","PC_HHFA","A","2006",35.88524,
"IRL","HHFA","CURDEP","PC_HHFA","A","2007",38.36895,
"IRL","HHFA","CURDEP","PC_HHFA","A","2008",42.80227,
"IRL","HHFA","CURDEP","PC_HHFA","A","2009",41.93412,
"IRL","HHFA","CURDEP","PC_HHFA","A","2010",41.07899,
"IRL","HHFA","CURDEP","PC_HHFA","A","2011",40.73754,
"IRL","HHFA","CURDEP","PC_HHFA","A","2012",39.61246,
"IRL","HHFA","CURDEP","PC_HHFA","A","2013",38.89157,
"IRL","HHFA","CURDEP","PC_HHFA","A","2014",36.95008,
"IRL","HHFA","CURDEP","PC_HHFA","A","2015",37.12544,
"IRL","HHFA","CURDEP","PC_HHFA","A","2016",37.09538,
"IRL","HHFA","CURDEP","PC_HHFA","A","2017",37.14527,
"IRL","HHFA","CURDEP","PC_HHFA","A","2018",38.71197,
"IRL","HHFA","CURDEP","PC_HHFA","A","2019",36.59035,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2001",11.69846,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2002",11.27577,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2003",13.92215,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2004",15.37269,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2005",16.66418,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2006",18.19438,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2007",17.08633,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2008",15.02729,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2009",13.83261,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2010",14.41521,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2011",15.99685,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2012",15.62724,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2013",13.89033,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2014",13.99354,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2015",11.93102,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2016",11.01345,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2017",11.1093,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2018",10.8286,
"IRL","HHFA","LIFEINSRSV","PC_HHFA","A","2019",12.21363,
"IRL","HHFA","MFSH","PC_HHFA","A","2001",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2002",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2003",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2004",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2005",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2006",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2007",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2008",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2009",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2010",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2011",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2012",0,
"IRL","HHFA","MFSH","PC_HHFA","A","2013",0.1010644,
"IRL","HHFA","MFSH","PC_HHFA","A","2014",0.3875189,
"IRL","HHFA","MFSH","PC_HHFA","A","2015",0.627063,
"IRL","HHFA","MFSH","PC_HHFA","A","2016",0.7396397,
"IRL","HHFA","MFSH","PC_HHFA","A","2017",0.7078524,
"IRL","HHFA","MFSH","PC_HHFA","A","2018",0.736065,
"IRL","HHFA","MFSH","PC_HHFA","A","2019",0.8607929,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2001",22.41591,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2002",20.05259,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2003",22.58626,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2004",22.74137,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2005",23.18142,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2006",24.07656,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2007",23.58954,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2008",22.05659,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2009",23.57858,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2010",24.18511,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2011",23.07441,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2012",25.30433,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2013",28.27949,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2014",30.26502,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2015",32.47491,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2016",34.29065,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2017",34.3997,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2018",33.37966,
"IRL","HHFA","PENSIONF","PC_HHFA","A","2019",34.93528,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2001",0.2903444,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2002",0.2699243,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2003",0.1994765,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2004",0.1038019,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2005",0.0556904,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2006",0.0436707,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2007",0.0364924,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2008",0.0600552,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2009",0.0710459,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2010",0.0696293,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2011",0.0648056,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2012",0.0620791,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2013",0.0642856,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2014",0.117953,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2015",0.1253565,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2016",0.0795106,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2017",0.0612385,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2018",0.0497341,
"IRL","HHFA","SECOTHSH","PC_HHFA","A","2019",0.0316841,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2001",28.89697,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2002",26.74232,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2003",24.38015,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2004",22.89228,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2005",21.91728,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2006",19.53123,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2007",18.42077,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2008",16.21987,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2009",16.70847,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2010",15.81723,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2011",15.48822,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2012",14.6116,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2013",14.04919,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2014",13.76972,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2015",13.21572,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2016",12.58972,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2017",12.31642,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2018",11.83081,
"IRL","HHFA","SHOTHEQTY","PC_HHFA","A","2019",11.29262,
"ITA","HHFA","CURDEP","PC_HHFA","A","1995",37.9835,
"ITA","HHFA","CURDEP","PC_HHFA","A","1996",35.8957,
"ITA","HHFA","CURDEP","PC_HHFA","A","1997",30.1299,
"ITA","HHFA","CURDEP","PC_HHFA","A","1998",25.48603,
"ITA","HHFA","CURDEP","PC_HHFA","A","1999",23.57697,
"ITA","HHFA","CURDEP","PC_HHFA","A","2000",22.61933,
"ITA","HHFA","CURDEP","PC_HHFA","A","2001",24.32701,
"ITA","HHFA","CURDEP","PC_HHFA","A","2002",24.51451,
"ITA","HHFA","CURDEP","PC_HHFA","A","2003",25.17056,
"ITA","HHFA","CURDEP","PC_HHFA","A","2004",24.65615,
"ITA","HHFA","CURDEP","PC_HHFA","A","2005",23.43011,
"ITA","HHFA","CURDEP","PC_HHFA","A","2006",23.19549,
"ITA","HHFA","CURDEP","PC_HHFA","A","2007",25.49071,
"ITA","HHFA","CURDEP","PC_HHFA","A","2008",28.69708,
"ITA","HHFA","CURDEP","PC_HHFA","A","2009",29.56681,
"ITA","HHFA","CURDEP","PC_HHFA","A","2010",30.18768,
"ITA","HHFA","CURDEP","PC_HHFA","A","2011",30.96615,
"ITA","HHFA","CURDEP","PC_HHFA","A","2012",31.20363,
"ITA","HHFA","CURDEP","PC_HHFA","A","2013",30.68049,
"ITA","HHFA","CURDEP","PC_HHFA","A","2014",30.76215,
"ITA","HHFA","CURDEP","PC_HHFA","A","2015",30.70523,
"ITA","HHFA","CURDEP","PC_HHFA","A","2016",32.04322,
"ITA","HHFA","CURDEP","PC_HHFA","A","2017",31.60972,
"ITA","HHFA","CURDEP","PC_HHFA","A","2018",33.1563,
"ITA","HHFA","CURDEP","PC_HHFA","A","2019",32.99283,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","1995",3.651665,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","1996",3.89763,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","1997",4.164869,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","1998",4.454944,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","1999",5.302259,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2000",5.963194,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2001",7.05688,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2002",7.922701,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2003",9.07794,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2004",9.701445,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2005",9.868491,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2006",9.610302,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2007",9.924934,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2008",9.894232,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2009",11.00508,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2010",12.10916,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2011",12.39031,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2012",12.12998,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2013",12.50348,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2014",13.7267,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2015",14.6682,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2016",15.845,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2017",16.58506,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2018",17.08708,
"ITA","HHFA","LIFEINSRSV","PC_HHFA","A","2019",18.262,
"ITA","HHFA","MFSH","PC_HHFA","A","1995",5.76282,
"ITA","HHFA","MFSH","PC_HHFA","A","1996",7.20834,
"ITA","HHFA","MFSH","PC_HHFA","A","1997",10.25788,
"ITA","HHFA","MFSH","PC_HHFA","A","1998",15.79805,
"ITA","HHFA","MFSH","PC_HHFA","A","1999",18.08853,
"ITA","HHFA","MFSH","PC_HHFA","A","2000",16.90636,
"ITA","HHFA","MFSH","PC_HHFA","A","2001",14.78362,
"ITA","HHFA","MFSH","PC_HHFA","A","2002",13.15032,
"ITA","HHFA","MFSH","PC_HHFA","A","2003",13.06702,
"ITA","HHFA","MFSH","PC_HHFA","A","2004",11.95807,
"ITA","HHFA","MFSH","PC_HHFA","A","2005",10.95099,
"ITA","HHFA","MFSH","PC_HHFA","A","2006",9.599025,
"ITA","HHFA","MFSH","PC_HHFA","A","2007",8.903499,
"ITA","HHFA","MFSH","PC_HHFA","A","2008",6.028187,
"ITA","HHFA","MFSH","PC_HHFA","A","2009",7.153176,
"ITA","HHFA","MFSH","PC_HHFA","A","2010",7.541366,
"ITA","HHFA","MFSH","PC_HHFA","A","2011",6.951206,
"ITA","HHFA","MFSH","PC_HHFA","A","2012",7.526423,
"ITA","HHFA","MFSH","PC_HHFA","A","2013",8.555555,
"ITA","HHFA","MFSH","PC_HHFA","A","2014",9.55685,
"ITA","HHFA","MFSH","PC_HHFA","A","2015",10.1619,
"ITA","HHFA","MFSH","PC_HHFA","A","2016",10.67279,
"ITA","HHFA","MFSH","PC_HHFA","A","2017",11.37609,
"ITA","HHFA","MFSH","PC_HHFA","A","2018",10.76326,
"ITA","HHFA","MFSH","PC_HHFA","A","2019",10.85659,
"ITA","HHFA","PENSIONF","PC_HHFA","A","1995",5.624964,
"ITA","HHFA","PENSIONF","PC_HHFA","A","1996",5.446821,
"ITA","HHFA","PENSIONF","PC_HHFA","A","1997",5.031529,
"ITA","HHFA","PENSIONF","PC_HHFA","A","1998",4.654642,
"ITA","HHFA","PENSIONF","PC_HHFA","A","1999",4.583259,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2000",4.542789,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2001",4.873225,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2002",4.998993,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2003",5.250653,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2004",5.194161,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2005",5.007058,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2006",4.837438,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2007",5.162053,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2008",5.366579,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2009",5.539731,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2010",5.771012,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2011",5.949239,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2012",5.870492,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2013",5.759135,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2014",5.817676,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2015",5.740551,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2016",5.947486,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2017",5.93344,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2018",6.180604,
"ITA","HHFA","PENSIONF","PC_HHFA","A","2019",6.249251,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","1995",22.56338,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","1996",24.77341,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","1997",24.59016,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","1998",19.84394,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","1999",15.49129,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2000",16.47173,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2001",18.65344,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2002",20.28,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2003",19.75811,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2004",20.57461,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2005",18.91216,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2006",17.34959,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2007",18.89746,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2008",21.15377,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2009",20.49916,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2010",19.67813,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2011",20.4276,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2012",19.34896,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2013",15.72125,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2014",12.70113,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2015",9.683338,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2016",8.290736,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2017",6.891773,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2018",6.690686,
"ITA","HHFA","SECOTHSH","PC_HHFA","A","2019",5.808664,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","1995",19.09139,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","1996",17.64701,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","1997",21.07154,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","1998",25.39066,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","1999",28.73691,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2000",29.43478,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2001",26.21502,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2002",24.97123,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2003",23.50918,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2004",23.87617,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2005",27.95786,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2006",31.79875,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2007",27.67688,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2008",24.55842,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2009",21.97159,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2010",20.29976,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2011",18.75762,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2012",19.56895,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2013",22.3906,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2014",23.09622,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2015",24.81414,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2016",23.04644,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2017",23.78727,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2018",22.02682,
"ITA","HHFA","SHOTHEQTY","PC_HHFA","A","2019",21.73391,
"JPN","HHFA","CURDEP","PC_HHFA","A","1995",49.35019,
"JPN","HHFA","CURDEP","PC_HHFA","A","1996",50.05376,
"JPN","HHFA","CURDEP","PC_HHFA","A","1997",51.47013,
"JPN","HHFA","CURDEP","PC_HHFA","A","1998",51.99121,
"JPN","HHFA","CURDEP","PC_HHFA","A","1999",51.14255,
"JPN","HHFA","CURDEP","PC_HHFA","A","2000",51.28635,
"JPN","HHFA","CURDEP","PC_HHFA","A","2001",52.48573,
"JPN","HHFA","CURDEP","PC_HHFA","A","2002",52.43274,
